"","X","huc12","states","name","areasqkm","areaacres"
"25824","25824","100500080309","CN","100500080309-Battle Creek",78.22,19327.78
"25827","25827","100500080308","CN","100500080308-Battle Creek",86.05,21262.38
"25828","25828","100500080406","CN,MT","100500080406",44.11,10898.9
"25829","25829","100500060103","CN,MT","Lost Coulee-Sage Creek",92.25,22796.42
"25830","25830","100500080405","CN","Upper Lyon Coulee",83.6,20658.66
"25831","25831","100500080407","CN,MT","Middle Lyons Coulee",90.51,22365.57
"25832","25832","100500060101","CN,MT","Laird Creek",137.42,33956.93
"25833","25833","100500030203","CN,MT","Lower Sage Creek",97.74,24151.83
"25834","25834","100500070604","CN","100500070604",137.06,33868.11
"25835","25835","100500110102","CN","100500110102",87.22,21551.69
"25836","25836","100500020804","CN,MT","Kennedy Creek",78.3,19347.19
"25837","25837","100500020702","CN,MT","Upper Bear Creek",87.48,21615.78
"25838","25838","100500020803","CN","100500020803-Milk River",106.6,26341.91
"25839","25839","100500130402","CN","Upper Conglomerate Creek",81,20015.32
"25840","25840","100500130301","CN","Sucker Creek",91.59,22631.96
"25841","25841","100500130803","CN","Van Allen Creek-Frenchman River",62.54,15454
"25842","25842","100500110104","CN","Border Creek",115.46,28531.37
"25843","25843","100500130805","CN","Horsecamp Creek-Frenchman River",146.11,36105.51
"25844","25844","100500110101","CN","100500110101",100.48,24828.66
"25845","25845","100500020703","CN,MT","Lower Bear Creek",82.64,20421.3
"25846","25846","100500020403","CN,MT","Macdonald Creek",97.54,24102.78
"25847","25847","100500020802","CN","100500020802-Milk River",82.38,20355.87
"25848","25848","100500070201","CN","Upper Bare Creek",133.59,33010.71
"25849","25849","100500020503","CN,MT","Lower Breed Creek",81.78,20208.48
"25850","25850","100500020706","CN","100500020706-Milk River",122.26,30210.94
"25851","25851","100500070601","CN","100500070601-Lodge Creek",79.29,19592.45
"25852","25852","100500080301","CN","100500080301",92.6,22881.46
"25853","25853","100500080108","CN","100500080108",71.97,17783.44
"25854","25854","100500070104","CN","100500070104-Lodge Creek",113.05,27934.43
"25855","25855","100500130201","CN","Upper Fairwell Creek",94.96,23464.58
"25856","25856","100500080208","CN","Town of Merryflat-Battle Creek",146.69,36248.3
"25857","25857","100500130802","CN","100500130802-Frenchman River",45.02,11125.6
"25858","25858","100500070405","CN","100500070405-Middle Creek",98.2,24265.53
"25859","25859","100500030301","CN","100500030301",53.26,13161.3
"25860","25860","100500130202","CN","Caton Creek",104.98,25940.34
"25861","25861","100500130302","CN","Belanger Creek",121.37,29990.45
"25862","25862","100500130804","CN","Nerada Creek-Frenchman River",117.64,29069.71
"25863","25863","100500070504","CN","100500070504-Middle Creek",57.53,14216.59
"25864","25864","100500070103","CN","Suiste Coulee-Lodge Creek",111.73,27608.04
"25865","25865","100500070203","CN","Lower Bare Creek",90.58,22381.99
"25867","25867","100500110403","CN,MT","100500110403",109,26933.51
"25868","25868","100500130304","CN","Upper Davis Creek",64.96,16051.79
"25869","25869","100500030303","CN,MT","Cutbank Creek",114.85,28380.25
"25870","25870","100500070605","CN","McRea Creek",149.79,37013.17
"25871","25871","100500030102","CN","Cripple Creek",96.66,23884.93
"25872","25872","100500080201","CN","Headwaters Battle Creek",109.02,26938.94
"25873","25873","100500110305","CN","100500110305",86.08,21269.79
"25874","25874","100500110402","CN","100500110402",68.38,16896.65
"25875","25875","100500030201","CN","100500030201",77.73,19208.01
"25876","25876","100500030202","CN","100500030202",68.28,16871.75
"25877","25877","100500080101","CN","100500080101",285.73,70605.75
"25878","25878","100500070403","CN","Grant Creek",74.13,18317.49
"25879","25879","100500110301","CN","100500110301",96.47,23839.47
"25880","25880","100500020607","CN","100500020607-Milk River",127.18,31428.01
"25881","25881","100500080205","CN","Mull Creek-Battle Creek",126.67,31300.81
"25882","25882","100500030105","CN","Middle Sage Creek",145.32,35909.66
"25883","25883","100500110306","CN","100500110306",74.39,18381.37
"25884","25884","100500110302","CN","100500110302",65.43,16169.14
"25885","25885","100500110109","CN","100500110109",51.87,12816.44
"25886","25886","100500080105","CN","Town of Robsart",74.01,18287.15
"25887","25887","100500070301","CN","100500070301",103.45,25562.23
"25888","25888","100500020701","CN","100500020701",163.2,40328.11
"25889","25889","100500110303","CN","100500110303",58.71,14507.6
"25890","25890","100500130101","CN","Oxarat Creek",141.51,34967.89
"25891","25891","100500070402","CN","Headwaters Middle Creek",96.65,23882.96
"25892","25892","100500080107","CN","100500080107",130.37,32214.76
"25893","25893","100500080210","CN","100500080210-Battle Creek",120.45,29764.75
"25894","25894","100500070102","CN","Headwaters Lodge Creek",118.18,29201.78
"25895","25895","100500080202","CN","Nine Mile Creek-Battle Creek",94.72,23404.86
"25896","25896","100500110111","CN","100500110111",77.05,19038.24
"25897","25897","100500110108","CN","Tatis Lake",87.73,21678.75
"25898","25898","100500070502","CN","Patterson Creek-Middle Creek",113.4,28021.83
"25899","25899","100500070501","CN","Middle Creek Reservoir-Middle Creek",50.73,12534.93
"25900","25900","100500080203","CN","Adams Creek",106.64,26350.32
"25901","25901","100500110501","CN","100500110501",49.87,12324.14
"25902","25902","100500110502","CN","Town of Canuck-Whitewater Creek",104.42,25803.35
"25903","25903","100500030104","CN","100500030104",39.07,9654.3
"25904","25904","100500020801","CN,MT","100500020801",72.27,17858.42
"25905","25905","100500020901","CN,MT","Upper Spring Coulee",103.92,25678.28
"25906","25906","100500030101","CN","Headwaters Sage Creek",106.41,26294.08
"25907","25907","100500080204","CN","Underdahl Creek",82.95,20497.58
"25909","25909","100500130501","CN","100500130501-Frenchman River",84.89,20976.34
"25910","25910","100500110107","CN","Town of Claydon",78.95,19509.39
"25911","25911","100500020705","CN,MT","Police Creek-Philp Coulee",142.24,35148.52
"25913","25913","100500130306","CN","Moirvale Creek-Frenchman River",127.05,31395.53
"25914","25914","100500130102","CN","Cypress Lake",135.32,33439.45
"25915","25915","100500110504","CN","100500110504",91.36,22575.71
"25916","25916","100500080303","CN","Kompan Creek-Battle Creek",64.36,15904.92
"25917","25917","100500130403","CN","Lower Conglomerate Creek",118.95,29393.24
"25927","25927","100500130204","CN","Lower Fairwell Creek",54.38,13438.2
"25943","25943","100500110201","CN","100500110201",97.39,24065.71
"25945","25945","100500110203","CN","Wrightville Coulee",70.99,17542
"25953","25953","100500130203","CN","Middle Fairwell Creek",93.19,23028.31
"25955","25955","090400011004","CN","Spring Coulee",75.96,18769.86
"25976","25976","100500020402","CN,MT","Lower Miners Coulee",96.25,23782.85
"25982","25982","100500030302","CN","100500030302",54.84,13551.52
"25985","25985","100500130305","CN","Lower Davis Creek",53.75,13281.3
"25986","25986","100500110304","CN","Island Lake",115.93,28647.69
"25987","25987","100500110205","CN","Town of Frontier",72.75,17977.11
"25988","25988","100500110204","CN","Frontier Airport",150.77,37255.97
"25989","25989","100500070602","CN","100500070602",44.45,10983.38
"25990","25990","100500021201","CN,MT","Lost River",174.39,43091.71
"25993","25993","100500070603","CN","100500070603-Lodge Creek",70.04,17308.16
"25994","25994","100500080104","CN","100500080104",62.36,15409.43
"25995","25995","100500130303","CN","Lonepine Creek",42.36,10468.26
"25996","25996","090400010903","CN","Lower Pinepound Creek",65.85,16270.95
"26002","26002","090400010604","CN","Beazer-Lee Creek",43.9,10848.72
"26005","26005","090400010501","CN,MT","Upper Rolph Creek",87.11,21526.16
"26007","26007","090400011008","CN","090400011008",44.75,11058.9
"26010","26010","090400010503","CN,MT","Middle Rolph Creek",46.14,11401.21
"26011","26011","090400010800","CN","St.Mary Reservoir-St. Mary River",196.39,48529.35
"26015","26015","090400010502","CN,MT","Taylorville",47.3,11687.08
"26016","26016","090400010301","CN,MT","Upper Boundary Creek",56.19,13885.45
"26017","26017","090400010701","CN,MT","Coal Mine Coulee-Saint Mary River",94.19,23275.63
"26019","26019","090400010302","CN,MT","Lower Boundary Creek",118.6,29307.29
"26020","26020","090400010603","CN","Tough Creek",41.21,10183.31
"26021","26021","090400011202","CN","090400011202-St. Mary River",131.54,32504.14
"26023","26023","090400010505","CN","Lower Rolph Creek",91.97,22727.44
"26024","26024","090400010504","CN","090400010504",42.12,10408.95
"26029","26029","090400010702","CN","Aetna Creek",48.34,11945.27
"26031","26031","090400011001","CN","Ross Lake",103.66,25614.7
"26037","26037","090400010605","CN","Ockey Ridge-Lee Creek",67.58,16698.21
"26038","26038","090400010901","CN","Upper Pinepound Creek",76.58,18924.28
"26039","26039","090400010703","CN","090400010703-St. Mary River",89.63,22146.85
"26040","26040","090400010902","CN","Middle Pinepound Creek",80.29,19840.43
"26067","26067","090400011005","CN","Jensen Reservoir-Pothole Creek",48.43,11967.01
"26068","26068","100302030205","CN,MT","Willshaw Flats",120.65,29813.69
"26091","26091","090400011003","CN","Headwaters Pothole Creek",80.58,19912.26
"26092","26092","090400011006","CN","090400011006-Pothole Creek",45.32,11198.7
"26093","26093","090400010606","CN","Cardston-Lee Creek",97.45,24079.24
"26094","26094","090400011002","CN","090400011002",91.98,22729.9
"26100","26100","100500020203","CN","Verdigris Coulee",123.73,30573.1
"26102","26102","190104030302","CN","190104030302",44,10872.88
"26104","26104","190104040304","CN","190104040304",117.65,29072.38
"26106","26106","100500020303","CN","100500020303-Milk River",81.24,20073.7
"26109","26109","100500080106","CN","Town of Vidora",100.69,24880.29
"26112","26112","100500080103","CN","Palisade Creek",82.57,20402.86
"26116","26116","100500070302","CN","100500070302-Lodge Creek",102.42,25307.88
"26117","26117","100500020304","CN","100500020304",104.86,25911.81
"26119","26119","100500020104","CN,MT","Headwaters Red River",67.22,16611.01
"26120","26120","100500020109","CN,MT","Lower Red River",83.05,20521.86
"26121","26121","100500020602","CN,MT","Van Cleeve Coulee",142.33,35170.49
"26122","26122","100500020202","CN","Verdigris Lake",194,47939.59
"26123","26123","100500020108","CN,MT","Middle Red River",50.17,12398.39
"26124","26124","100500010303","CN,MT","Bish Coulee-North Fork Milk River",68.7,16975.62
"26125","26125","100500020604","CN,MT","Deer Creek-Milk River",125.64,31045.18
"26126","26126","100500010402","CN,MT","Shanks Creek",141.08,34860.67
"26127","26127","100500020306","CN,MT","100500020306",83.49,20630.29
"26128","26128","100500010401","CN,MT","Peters Creek-North Fork Milk River",141.09,34863.08
"26130","26130","100500020603","CN,MT","Police Creek",70.19,17343.58
"26131","26131","100500020605","CN","100500020605",65.14,16097.4
"26135","26135","100500070202","CN","100500070202",54.85,13554.6
"26136","26136","100500010403","CN","100500010403-North Fork Milk River",91.44,22595.2
"26137","26137","100500010505","CN","Knight Creek-North Fork Milk River",116.92,28890.99
"26138","26138","100500010501","CN","Lonely Valley Creek",164.61,40677.14
"26141","26141","100500080209","CN","100500080209",169.82,41964.09
"26142","26142","100500020302","CN","Milk River Ridge-Milk River",102.53,25335.36
"26143","26143","100500010504","CN","Mackie Creek",98.84,24423.95
"26144","26144","100500010503","CN","100500010503",123.52,30521.5
"26148","26148","100500080408","CN,MT","Lower Lyons Coulee",56.6,13985.89
"26150","26150","100500010204","CN,MT","Antelope Spring-Milk River",127.29,31454.5
"26152","26152","100600040104","CN","Lonesome Butte-West Poplar River",98.05,24228.33
"26153","26153","100500010601","CN,MT","Boundary Lake",41.32,10211.04
"26154","26154","100500010502","CN,MT","100500010502",115.85,28627.77
"26156","26156","100500010603","CN,MT","100500010603-Milk River",110.87,27397.66
"26158","26158","100500010203","CN,MT","Coal Bank Coulee-Milk River",143.47,35452.18
"26159","26159","100500020107","CN,MT","Upper Red River",65.85,16271.24
"26163","26163","090400011009","CN","090400011009",132.53,32749.82
"26164","26164","090400011103","CN","Prairie Blood Coulee",77.08,19046.45
"26165","26165","100600040102","CN","Headwaters West Poplar River",66.52,16436.63
"26176","26176","190104040908","CN","190104040908",141.61,34992.36
"26179","26179","090400011203","CN","090400011203-St. Mary River",96.8,23918.78
"26195","26195","100500020307","CN","100500020307-Milk River",84.55,20892.48
"26209","26209","100500080409","CN,MT","Middle East Fork Battle Creek",87.51,21624.16
"26217","26217","190104040603","CN","190104040603",105.07,25963.06
"26218","26218","100500080403","CN,MT","Mundell Ccreek",42.95,10611.94
"26220","26220","100500070706","CN,MT","Hay Coulee",82.1,20288.17
"26221","26221","100500030103","CN","Upper Sage Creek",98.56,24355.74
"26223","26223","100500020305","CN","Milk River Airport-Milk River",92.88,22951.1
"26224","26224","100500020704","CN","100500020704-Milk River",80.93,19999.32
"26236","26236","190104040303","CN","190104040303",107.44,26548.06
"26305","26305","190104040906","CN","190104040906",110.15,27219.86
"26335","26335","190104040505","CN","190104040505",86.13,21282.11
"26805","26805","190104040301","CN","190104040301",86.16,21291.16
"26808","26808","190104030408","CN","190104030408",80.68,19935.87
"26817","26817","190104040307","CN","190104040307",88.47,21861.51
"26820","26820","190104040305","CN","190104040305",45.75,11306.1
"26822","26822","190104040402","CN","190104040402",43.14,10658.91
"26823","26823","190104030510","CN","190104030510",139.3,34422
"26951","26951","190104040903","CN","190104040903",59.84,14786.41
"29971","29971","190104040204","CN","190104040204",67.17,16597.51
"29994","29994","190104041102","CN","190104041102",58.43,14437.67
"30357","30357","190104040206","CN","190104040206",75.04,18542.93
"30527","30527","190104040104","CN","190104040104",109.65,27095.53
"30529","30529","190104041101","CN","190104041101",54.48,13462.76
"30531","30531","190104030505","CN","190104030505",79.05,19534.2
"30532","30532","190104030407","CN","190104030407",62.41,15421.12
"30533","30533","190104030406","CN","190104030406",61.86,15285.34
"30534","30534","190104030403","CN","190104030403",114.85,28380.9
"30535","30535","190104030402","CN","190104030402",47.45,11725.19
"30536","30536","190104030401","CN","190104030401",58.53,14463.8
"30537","30537","190104031104","CN","190104031104",198.63,49082.2
"30538","30538","190104031002","CN","190104031002",275.51,68081.03
"30539","30539","190104031001","CN","190104031001",164.08,40546.07
"30540","30540","190104031103","CN","190104031103",123.46,30508.83
"30541","30541","190104031102","CN","190104031102",116.67,28830.12
"30542","30542","190104030905","CN","190104030905",90.06,22253.72
"30562","30562","190104041106","CN","190104041106",67.18,16601.35
"30563","30563","190104041404","CN","190104041404",66.67,16474.34
"30564","30564","190104040101","CN","190104040101",125.79,31084.59
"30565","30565","190104041001","CN","190104041001",68.51,16929.49
"30566","30566","190104030504","CN","190104030504",44.34,10957.25
"30567","30567","190104030508","CN","190104030508",36.53,9026.87
"30568","30568","190104030506","CN","190104030506",105.68,26113.3
"30569","30569","190104030904","CN","190104030904",51.76,12789
"30571","30571","190104030903","CN","190104030903",41.48,10249.27
"30572","30572","190104031101","CN","190104031101",88.76,21934.18
"30574","30574","190104041706","AK,CN","190104041706",131.15,32406.74
"30575","30575","190104030703","CN","190104030703",110.24,27241.01
"30576","30576","190104040103","CN","190104040103",92.58,22877.08
"30577","30577","190104040202","CN","190104040202",147.16,36364.65
"30578","30578","190104041104","CN","190104041104",82.5,20386.15
"30579","30579","190104041105","CN","190104041105",54.76,13531.91
"30580","30580","190104041107","CN","190104041107",131.55,32507
"30581","30581","190104030705","CN","190104030705",97.69,24138.61
"30582","30582","190104030706","CN","190104030706",139.62,34501.62
"30583","30583","190104030608","CN","190104030608",69.71,17225.59
"30584","30584","190104030507","CN","190104030507",88.32,21825.07
